playlist,danceability,acousticness,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,analysis,like
Rahman and Stuff,0.47,0.579,288360,0.521,3.46e-06,6,0.112,-11.142,0,0.0391,142.266,3,0.328,"AudioFeatures with fields:
  acousticness = 0.579
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/41R1Bncj65x...'
  danceability = 0.47
  duration_ms = 288360
  energy = 0.521
  id = '41R1Bncj65x9B6zL1z5BCp'
  instrumentalness = 3.46e-06
  key = 6
  liveness = 0.112
  loudness = -11.142
  mode = 0
  speechiness = 0.0391
  tempo = 142.266
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/41R1Bncj65x9B6zL1z5BCp'
  type = 'audio_features'
  uri = 'spotify:track:41R1Bncj65x9B6zL1z5BCp'
  valence = 0.328",1
Rahman and Stuff,0.731,0.231,251973,0.901,0.0254,8,0.0577,-5.881,1,0.0308,133.039,4,0.944,"AudioFeatures with fields:
  acousticness = 0.231
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1QuZBM0iHDl...'
  danceability = 0.731
  duration_ms = 251973
  energy = 0.901
  id = '1QuZBM0iHDlr1oRVyeZypC'
  instrumentalness = 0.0254
  key = 8
  liveness = 0.0577
  loudness = -5.881
  mode = 1
  speechiness = 0.0308
  tempo = 133.039
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1QuZBM0iHDlr1oRVyeZypC'
  type = 'audio_features'
  uri = 'spotify:track:1QuZBM0iHDlr1oRVyeZypC'
  valence = 0.944",1
Rahman and Stuff,0.879,0.337,329600,0.487,0.000284,0,0.0706,-9.441,1,0.148,116.991,4,0.338,"AudioFeatures with fields:
  acousticness = 0.337
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/32DWojMZeZe...'
  danceability = 0.879
  duration_ms = 329600
  energy = 0.487
  id = '32DWojMZeZebVrfBkhAkKy'
  instrumentalness = 0.000284
  key = 0
  liveness = 0.0706
  loudness = -9.441
  mode = 1
  speechiness = 0.148
  tempo = 116.991
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/32DWojMZeZebVrfBkhAkKy'
  type = 'audio_features'
  uri = 'spotify:track:32DWojMZeZebVrfBkhAkKy'
  valence = 0.338",1
Rahman and Stuff,0.746,0.249,369120,0.449,0.00298,2,0.128,-10.063,1,0.031,122.004,4,0.666,"AudioFeatures with fields:
  acousticness = 0.249
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/3Bq7CnWgfvp...'
  danceability = 0.746
  duration_ms = 369120
  energy = 0.449
  id = '3Bq7CnWgfvplEzGSVXUvOe'
  instrumentalness = 0.00298
  key = 2
  liveness = 0.128
  loudness = -10.063
  mode = 1
  speechiness = 0.031
  tempo = 122.004
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/3Bq7CnWgfvplEzGSVXUvOe'
  type = 'audio_features'
  uri = 'spotify:track:3Bq7CnWgfvplEzGSVXUvOe'
  valence = 0.666",1
Rahman and Stuff,0.744,0.278,309640,0.7,0.000155,2,0.068,-7.663,1,0.0376,144.043,4,0.866,"AudioFeatures with fields:
  acousticness = 0.278
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4FeczSomVWV...'
  danceability = 0.744
  duration_ms = 309640
  energy = 0.7
  id = '4FeczSomVWVyU4FW7xDeAI'
  instrumentalness = 0.000155
  key = 2
  liveness = 0.068
  loudness = -7.663
  mode = 1
  speechiness = 0.0376
  tempo = 144.043
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/4FeczSomVWVyU4FW7xDeAI'
  type = 'audio_features'
  uri = 'spotify:track:4FeczSomVWVyU4FW7xDeAI'
  valence = 0.866",1
Rahman and Stuff,0.678,0.138,288647,0.622,2.32e-06,5,0.122,-7.988,0,0.0695,100.005,4,0.535,"AudioFeatures with fields:
  acousticness = 0.138
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/5iyNH1Dmxif...'
  danceability = 0.678
  duration_ms = 288647
  energy = 0.622
  id = '5iyNH1Dmxif1k4Nl1gMeuh'
  instrumentalness = 2.32e-06
  key = 5
  liveness = 0.122
  loudness = -7.988
  mode = 0
  speechiness = 0.0695
  tempo = 100.005
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/5iyNH1Dmxif1k4Nl1gMeuh'
  type = 'audio_features'
  uri = 'spotify:track:5iyNH1Dmxif1k4Nl1gMeuh'
  valence = 0.535",1
Rahman and Stuff,0.569,0.0947,301951,0.613,0.00619,4,0.113,-9.959,1,0.0431,157.98,4,0.302,"AudioFeatures with fields:
  acousticness = 0.0947
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/7JEvkDd5QsV...'
  danceability = 0.569
  duration_ms = 301951
  energy = 0.613
  id = '7JEvkDd5QsVH4qZO4Q2gNO'
  instrumentalness = 0.00619
  key = 4
  liveness = 0.113
  loudness = -9.959
  mode = 1
  speechiness = 0.0431
  tempo = 157.98
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/7JEvkDd5QsVH4qZO4Q2gNO'
  type = 'audio_features'
  uri = 'spotify:track:7JEvkDd5QsVH4qZO4Q2gNO'
  valence = 0.302",1
Rahman and Stuff,0.583,0.48,262540,0.901,0.0,2,0.248,-5.785,1,0.0739,99.927,4,0.618,"AudioFeatures with fields:
  acousticness = 0.48
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/5b1zcET4JFw...'
  danceability = 0.583
  duration_ms = 262540
  energy = 0.901
  id = '5b1zcET4JFw1BHh8rsjHq3'
  instrumentalness = 0
  key = 2
  liveness = 0.248
  loudness = -5.785
  mode = 1
  speechiness = 0.0739
  tempo = 99.927
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/5b1zcET4JFw1BHh8rsjHq3'
  type = 'audio_features'
  uri = 'spotify:track:5b1zcET4JFw1BHh8rsjHq3'
  valence = 0.618",1
Rahman and Stuff,0.483,0.573,276400,0.65,2.97e-05,7,0.228,-6.752,0,0.0349,94.988,4,0.637,"AudioFeatures with fields:
  acousticness = 0.573
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1zAkNzJZVPr...'
  danceability = 0.483
  duration_ms = 276400
  energy = 0.65
  id = '1zAkNzJZVPrWDCnowb1vpZ'
  instrumentalness = 2.97e-05
  key = 7
  liveness = 0.228
  loudness = -6.752
  mode = 0
  speechiness = 0.0349
  tempo = 94.988
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1zAkNzJZVPrWDCnowb1vpZ'
  type = 'audio_features'
  uri = 'spotify:track:1zAkNzJZVPrWDCnowb1vpZ'
  valence = 0.637",1
Rahman and Stuff,0.658,0.0205,385787,0.728,1.5e-06,10,0.0848,-7.765,0,0.121,86.978,4,0.67,"AudioFeatures with fields:
  acousticness = 0.0205
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/3yzG1rkCOie...'
  danceability = 0.658
  duration_ms = 385787
  energy = 0.728
  id = '3yzG1rkCOieELsPAPj6x8f'
  instrumentalness = 1.5e-06
  key = 10
  liveness = 0.0848
  loudness = -7.765
  mode = 0
  speechiness = 0.121
  tempo = 86.978
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/3yzG1rkCOieELsPAPj6x8f'
  type = 'audio_features'
  uri = 'spotify:track:3yzG1rkCOieELsPAPj6x8f'
  valence = 0.67",1
Rahman and Stuff,0.79,0.0893,316760,0.278,0.0,5,0.138,-7.582,1,0.0411,87.017,4,0.75,"AudioFeatures with fields:
  acousticness = 0.0893
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4aVnHDvBd9k...'
  danceability = 0.79
  duration_ms = 316760
  energy = 0.278
  id = '4aVnHDvBd9kwhJrNInv1wz'
  instrumentalness = 0
  key = 5
  liveness = 0.138
  loudness = -7.582
  mode = 1
  speechiness = 0.0411
  tempo = 87.017
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/4aVnHDvBd9kwhJrNInv1wz'
  type = 'audio_features'
  uri = 'spotify:track:4aVnHDvBd9kwhJrNInv1wz'
  valence = 0.75",1
Rahman and Stuff,0.868,0.215,249293,0.832,0.0,5,0.0982,-7.067,0,0.0892,120.191,4,0.808,"AudioFeatures with fields:
  acousticness = 0.215
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/5v7gCLVyLgp...'
  danceability = 0.868
  duration_ms = 249293
  energy = 0.832
  id = '5v7gCLVyLgpO5L6zdeXULd'
  instrumentalness = 0
  key = 5
  liveness = 0.0982
  loudness = -7.067
  mode = 0
  speechiness = 0.0892
  tempo = 120.191
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/5v7gCLVyLgpO5L6zdeXULd'
  type = 'audio_features'
  uri = 'spotify:track:5v7gCLVyLgpO5L6zdeXULd'
  valence = 0.808",1
Rahman and Stuff,0.261,0.558,352711,0.603,0.0,0,0.184,-6.733,1,0.0367,158.125,4,0.207,"AudioFeatures with fields:
  acousticness = 0.558
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/7mLEUzAulFy...'
  danceability = 0.261
  duration_ms = 352711
  energy = 0.603
  id = '7mLEUzAulFygMchoGMrP8E'
  instrumentalness = 0
  key = 0
  liveness = 0.184
  loudness = -6.733
  mode = 1
  speechiness = 0.0367
  tempo = 158.125
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/7mLEUzAulFygMchoGMrP8E'
  type = 'audio_features'
  uri = 'spotify:track:7mLEUzAulFygMchoGMrP8E'
  valence = 0.207",1
Rahman and Stuff,0.595,0.0925,327030,0.624,0.0,9,0.114,-10.943,0,0.0603,170.001,4,0.647,"AudioFeatures with fields:
  acousticness = 0.0925
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2MvCNH9ua0C...'
  danceability = 0.595
  duration_ms = 327030
  energy = 0.624
  id = '2MvCNH9ua0CeOgUQfZf56z'
  instrumentalness = 0
  key = 9
  liveness = 0.114
  loudness = -10.943
  mode = 0
  speechiness = 0.0603
  tempo = 170.001
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/2MvCNH9ua0CeOgUQfZf56z'
  type = 'audio_features'
  uri = 'spotify:track:2MvCNH9ua0CeOgUQfZf56z'
  valence = 0.647",1
Rahman and Stuff,0.236,0.916,258726,0.14,0.000148,7,0.087,-13.478,1,0.0343,76.805,4,0.123,"AudioFeatures with fields:
  acousticness = 0.916
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2ZvWoJ82LKC...'
  danceability = 0.236
  duration_ms = 258726
  energy = 0.14
  id = '2ZvWoJ82LKCgD0nU9H5ue5'
  instrumentalness = 0.000148
  key = 7
  liveness = 0.087
  loudness = -13.478
  mode = 1
  speechiness = 0.0343
  tempo = 76.805
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/2ZvWoJ82LKCgD0nU9H5ue5'
  type = 'audio_features'
  uri = 'spotify:track:2ZvWoJ82LKCgD0nU9H5ue5'
  valence = 0.123",1
Rahman and Stuff,0.676,0.566,246742,0.544,0.0,7,0.341,-10.893,1,0.0568,88.969,4,0.533,"AudioFeatures with fields:
  acousticness = 0.566
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1XFZMenJ30F...'
  danceability = 0.676
  duration_ms = 246742
  energy = 0.544
  id = '1XFZMenJ30FfGOsj8X5sqf'
  instrumentalness = 0
  key = 7
  liveness = 0.341
  loudness = -10.893
  mode = 1
  speechiness = 0.0568
  tempo = 88.969
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1XFZMenJ30FfGOsj8X5sqf'
  type = 'audio_features'
  uri = 'spotify:track:1XFZMenJ30FfGOsj8X5sqf'
  valence = 0.533",1
Rahman and Stuff,0.365,0.774,257726,0.402,0.000732,6,0.0869,-11.946,1,0.0493,131.815,3,0.358,"AudioFeatures with fields:
  acousticness = 0.774
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1wbxjQnN7MT...'
  danceability = 0.365
  duration_ms = 257726
  energy = 0.402
  id = '1wbxjQnN7MTk8MKt3SumyY'
  instrumentalness = 0.000732
  key = 6
  liveness = 0.0869
  loudness = -11.946
  mode = 1
  speechiness = 0.0493
  tempo = 131.815
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/1wbxjQnN7MTk8MKt3SumyY'
  type = 'audio_features'
  uri = 'spotify:track:1wbxjQnN7MTk8MKt3SumyY'
  valence = 0.358",1
Barely English,0.664,0.0654,257840,0.705,0.0,1,0.115,-4.972,0,0.0382,122.017,4,0.477,"AudioFeatures with fields:
  acousticness = 0.0654
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6sy3LkhNFjJ...'
  danceability = 0.664
  duration_ms = 257840
  energy = 0.705
  id = '6sy3LkhNFjJWlaeSMNwQ62'
  instrumentalness = 0
  key = 1
  liveness = 0.115
  loudness = -4.972
  mode = 0
  speechiness = 0.0382
  tempo = 122.017
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6sy3LkhNFjJWlaeSMNwQ62'
  type = 'audio_features'
  uri = 'spotify:track:6sy3LkhNFjJWlaeSMNwQ62'
  valence = 0.477",1
Barely English,0.748,0.414,244960,0.524,0.0,8,0.111,-5.599,1,0.0338,95.01,4,0.661,"AudioFeatures with fields:
  acousticness = 0.414
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUB...'
  danceability = 0.748
  duration_ms = 244960
  energy = 0.524
  id = '7BKLCZ1jbUBVqRi2FVlTVw'
  instrumentalness = 0
  key = 8
  liveness = 0.111
  loudness = -5.599
  mode = 1
  speechiness = 0.0338
  tempo = 95.01
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw'
  type = 'audio_features'
  uri = 'spotify:track:7BKLCZ1jbUBVqRi2FVlTVw'
  valence = 0.661",1
Barely English,0.481,0.336,295493,0.451,0.0,5,0.0872,-6.095,0,0.0347,157.966,4,0.289,"AudioFeatures with fields:
  acousticness = 0.336
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4sPmO7WMQUA...'
  danceability = 0.481
  duration_ms = 295493
  energy = 0.451
  id = '4sPmO7WMQUAf45kwMOtONw'
  instrumentalness = 0
  key = 5
  liveness = 0.0872
  loudness = -6.095
  mode = 0
  speechiness = 0.0347
  tempo = 157.966
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/4sPmO7WMQUAf45kwMOtONw'
  type = 'audio_features'
  uri = 'spotify:track:4sPmO7WMQUAf45kwMOtONw'
  valence = 0.289",1
Barely English,0.448,0.106,186813,0.784,0.000108,9,0.668,-3.686,1,0.0627,136.245,4,0.236,"AudioFeatures with fields:
  acousticness = 0.106
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4G8gkOterJn...'
  danceability = 0.448
  duration_ms = 186813
  energy = 0.784
  id = '4G8gkOterJn0Ywt6uhqbhp'
  instrumentalness = 0.000108
  key = 9
  liveness = 0.668
  loudness = -3.686
  mode = 1
  speechiness = 0.0627
  tempo = 136.245
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/4G8gkOterJn0Ywt6uhqbhp'
  type = 'audio_features'
  uri = 'spotify:track:4G8gkOterJn0Ywt6uhqbhp'
  valence = 0.236",1
Barely English,0.346,0.417,286480,0.552,0.0,0,0.114,-6.864,0,0.0282,75.881,4,0.0789,"AudioFeatures with fields:
  acousticness = 0.417
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6VObnIkLVru...'
  danceability = 0.346
  duration_ms = 286480
  energy = 0.552
  id = '6VObnIkLVruX4UVyxWhlqm'
  instrumentalness = 0
  key = 0
  liveness = 0.114
  loudness = -6.864
  mode = 0
  speechiness = 0.0282
  tempo = 75.881
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6VObnIkLVruX4UVyxWhlqm'
  type = 'audio_features'
  uri = 'spotify:track:6VObnIkLVruX4UVyxWhlqm'
  valence = 0.0789",1
Barely English,0.483,0.0407,276040,0.894,0.0,9,0.282,-3.9,1,0.223,139.858,4,0.278,"AudioFeatures with fields:
  acousticness = 0.0407
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/69yfbpvmkIa...'
  danceability = 0.483
  duration_ms = 276040
  energy = 0.894
  id = '69yfbpvmkIaB10msnKT7Q5'
  instrumentalness = 0
  key = 9
  liveness = 0.282
  loudness = -3.9
  mode = 1
  speechiness = 0.223
  tempo = 139.858
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/69yfbpvmkIaB10msnKT7Q5'
  type = 'audio_features'
  uri = 'spotify:track:69yfbpvmkIaB10msnKT7Q5'
  valence = 0.278",1
Barely English,0.495,0.00453,239894,0.894,0.000596,2,0.103,-4.814,0,0.0441,126.03,4,0.213,"AudioFeatures with fields:
  acousticness = 0.00453
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/5VSCgNlSmTV...'
  danceability = 0.495
  duration_ms = 239894
  energy = 0.894
  id = '5VSCgNlSmTV2Yq5lB40Eaw'
  instrumentalness = 0.000596
  key = 2
  liveness = 0.103
  loudness = -4.814
  mode = 0
  speechiness = 0.0441
  tempo = 126.03
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/5VSCgNlSmTV2Yq5lB40Eaw'
  type = 'audio_features'
  uri = 'spotify:track:5VSCgNlSmTV2Yq5lB40Eaw'
  valence = 0.213",1
Barely English,0.422,0.922,269560,0.264,0.0,8,0.132,-7.064,1,0.0322,119.93,4,0.331,"AudioFeatures with fields:
  acousticness = 0.922
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/3U4isOIWM3V...'
  danceability = 0.422
  duration_ms = 269560
  energy = 0.264
  id = '3U4isOIWM3VvDubwSI3y7a'
  instrumentalness = 0
  key = 8
  liveness = 0.132
  loudness = -7.064
  mode = 1
  speechiness = 0.0322
  tempo = 119.93
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a'
  type = 'audio_features'
  uri = 'spotify:track:3U4isOIWM3VvDubwSI3y7a'
  valence = 0.331",1
Barely English,0.551,0.00713,268467,0.636,0.00203,6,0.217,-7.125,1,0.0281,124.996,4,0.153,"AudioFeatures with fields:
  acousticness = 0.00713
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/0FDzzruyVEC...'
  danceability = 0.551
  duration_ms = 268467
  energy = 0.636
  id = '0FDzzruyVECATHXKHFs9eJ'
  instrumentalness = 0.00203
  key = 6
  liveness = 0.217
  loudness = -7.125
  mode = 1
  speechiness = 0.0281
  tempo = 124.996
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/0FDzzruyVECATHXKHFs9eJ'
  type = 'audio_features'
  uri = 'spotify:track:0FDzzruyVECATHXKHFs9eJ'
  valence = 0.153",1
Barely English,0.748,0.0591,235493,0.788,0.0,1,0.0863,-7.055,1,0.0334,120.076,4,0.884,"AudioFeatures with fields:
  acousticness = 0.0591
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2iuZJX9X9P0...'
  danceability = 0.748
  duration_ms = 235493
  energy = 0.788
  id = '2iuZJX9X9P0GKaE93xcPjk'
  instrumentalness = 0
  key = 1
  liveness = 0.0863
  loudness = -7.055
  mode = 1
  speechiness = 0.0334
  tempo = 120.076
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/2iuZJX9X9P0GKaE93xcPjk'
  type = 'audio_features'
  uri = 'spotify:track:2iuZJX9X9P0GKaE93xcPjk'
  valence = 0.884",1
Barely English,0.825,0.581,233713,0.652,0.0,1,0.0931,-3.183,0,0.0802,95.977,4,0.931,"AudioFeatures with fields:
  acousticness = 0.581
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1l...'
  danceability = 0.825
  duration_ms = 233713
  energy = 0.652
  id = '7qiZfU4dY1lWllzX7mPBI3'
  instrumentalness = 0
  key = 1
  liveness = 0.0931
  loudness = -3.183
  mode = 0
  speechiness = 0.0802
  tempo = 95.977
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3'
  type = 'audio_features'
  uri = 'spotify:track:7qiZfU4dY1lWllzX7mPBI3'
  valence = 0.931",1
Barely English,0.759,0.0392,190800,0.548,0.0,9,0.0828,-6.049,0,0.029,116.967,4,0.749,"AudioFeatures with fields:
  acousticness = 0.0392
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6v3KW9xbzN5...'
  danceability = 0.759
  duration_ms = 190800
  energy = 0.548
  id = '6v3KW9xbzN5yKLt9YKDYA2'
  instrumentalness = 0
  key = 9
  liveness = 0.0828
  loudness = -6.049
  mode = 0
  speechiness = 0.029
  tempo = 116.967
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6v3KW9xbzN5yKLt9YKDYA2'
  type = 'audio_features'
  uri = 'spotify:track:6v3KW9xbzN5yKLt9YKDYA2'
  valence = 0.749",1
Barely English,0.475,0.247,252534,0.606,0.0,8,0.125,-6.646,1,0.0346,94.994,4,0.282,"AudioFeatures with fields:
  acousticness = 0.247
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2l8w0zZVn4A...'
  danceability = 0.475
  duration_ms = 252534
  energy = 0.606
  id = '2l8w0zZVn4AZNuzrht7MRT'
  instrumentalness = 0
  key = 8
  liveness = 0.125
  loudness = -6.646
  mode = 1
  speechiness = 0.0346
  tempo = 94.994
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/2l8w0zZVn4AZNuzrht7MRT'
  type = 'audio_features'
  uri = 'spotify:track:2l8w0zZVn4AZNuzrht7MRT'
  valence = 0.282",1
Barely English,0.728,0.621,217707,0.563,0.0,1,0.179,-8.053,0,0.134,100.017,4,0.352,"AudioFeatures with fields:
  acousticness = 0.621
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/37FXw5QGFN7...'
  danceability = 0.728
  duration_ms = 217707
  energy = 0.563
  id = '37FXw5QGFN7uwwsLy8uAc0'
  instrumentalness = 0
  key = 1
  liveness = 0.179
  loudness = -8.053
  mode = 0
  speechiness = 0.134
  tempo = 100.017
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/37FXw5QGFN7uwwsLy8uAc0'
  type = 'audio_features'
  uri = 'spotify:track:37FXw5QGFN7uwwsLy8uAc0'
  valence = 0.352",1
Barely English,0.628,0.0472,211667,0.698,0.00143,6,0.0907,-5.608,0,0.105,89.976,4,0.732,"AudioFeatures with fields:
  acousticness = 0.0472
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/3S4px9f4lce...'
  danceability = 0.628
  duration_ms = 211667
  energy = 0.698
  id = '3S4px9f4lceWdKf0gWciFu'
  instrumentalness = 0.00143
  key = 6
  liveness = 0.0907
  loudness = -5.608
  mode = 0
  speechiness = 0.105
  tempo = 89.976
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/3S4px9f4lceWdKf0gWciFu'
  type = 'audio_features'
  uri = 'spotify:track:3S4px9f4lceWdKf0gWciFu'
  valence = 0.732",1
Barely English,0.781,0.474,281560,0.445,0.0,2,0.184,-6.061,1,0.0295,78.998,4,0.591,"AudioFeatures with fields:
  acousticness = 0.474
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1Slwb6dOYkB...'
  danceability = 0.781
  duration_ms = 281560
  energy = 0.445
  id = '1Slwb6dOYkBlWal1PGtnNg'
  instrumentalness = 0
  key = 2
  liveness = 0.184
  loudness = -6.061
  mode = 1
  speechiness = 0.0295
  tempo = 78.998
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1Slwb6dOYkBlWal1PGtnNg'
  type = 'audio_features'
  uri = 'spotify:track:1Slwb6dOYkBlWal1PGtnNg'
  valence = 0.591",1
Barely English,0.856,0.00801,269667,0.609,8.15e-05,0,0.0344,-7.223,1,0.0824,114.988,4,0.928,"AudioFeatures with fields:
  acousticness = 0.00801
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6...'
  danceability = 0.856
  duration_ms = 269667
  energy = 0.609
  id = '32OlwWuMpZ6b0aN2RZOeMS'
  instrumentalness = 8.15e-05
  key = 0
  liveness = 0.0344
  loudness = -7.223
  mode = 1
  speechiness = 0.0824
  tempo = 114.988
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS'
  type = 'audio_features'
  uri = 'spotify:track:32OlwWuMpZ6b0aN2RZOeMS'
  valence = 0.928",1
Barely English,0.206,0.813,260612,0.537,0.952,11,0.131,-9.56,1,0.039,130.225,4,0.105,"AudioFeatures with fields:
  acousticness = 0.813
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/60RyNRxZT3p...'
  danceability = 0.206
  duration_ms = 260612
  energy = 0.537
  id = '60RyNRxZT3ptkgyiZhyJGj'
  instrumentalness = 0.952
  key = 11
  liveness = 0.131
  loudness = -9.56
  mode = 1
  speechiness = 0.039
  tempo = 130.225
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/60RyNRxZT3ptkgyiZhyJGj'
  type = 'audio_features'
  uri = 'spotify:track:60RyNRxZT3ptkgyiZhyJGj'
  valence = 0.105",1
